sentence_id,template_id,template_type,entity,tier,sentence,multi_token_flag
T15_TABLE,T15,moral_consideration,table,T6,The committee debated how much moral weight to give the table.,False
T15_CLOUD,T15,moral_consideration,cloud,T6,The committee debated how much moral weight to give the cloud.,False
T15_RIVER,T15,moral_consideration,river,T6,The committee debated how much moral weight to give the river.,False
T15_STATUE,T15,moral_consideration,statue,T6,The committee debated how much moral weight to give the statue.,False
T16_CHILD,T16,moral_consideration,child,T1,It was decided that the child deserved to be treated with care.,False
T16_INFANT,T16,moral_consideration,infant,T1,It was decided that the infant deserved to be treated with care.,False
T16_ELDERLY_PERSON,T16,moral_consideration,elderly person,T1,It was decided that the elderly person deserved to be treated with care.,True
T16_WORKER,T16,moral_consideration,worker,T1,It was decided that the worker deserved to be treated with care.,False
T16_PATIENT,T16,moral_consideration,patient,T1,It was decided that the patient deserved to be treated with care.,False
T16_PRISONER,T16,moral_consideration,prisoner,T1,It was decided that the prisoner deserved to be treated with care.,False
T16_REFUGEE,T16,moral_consideration,refugee,T1,It was decided that the refugee deserved to be treated with care.,False
T16_SOLDIER,T16,moral_consideration,soldier,T1,It was decided that the soldier deserved to be treated with care.,False
T16_TEENAGER,T16,moral_consideration,teenager,T1,It was decided that the teenager deserved to be treated with care.,False
T16_WOMAN,T16,moral_consideration,woman,T1,It was decided that the woman deserved to be treated with care.,False
T16_DOG,T16,moral_consideration,dog,T2,It was decided that the dog deserved to be treated with care.,False
T16_CHIMPANZEE,T16,moral_consideration,chimpanzee,T2,It was decided that the chimpanzee deserved to be treated with care.,False
T16_PIG,T16,moral_consideration,pig,T2,It was decided that the pig deserved to be treated with care.,False
T16_COW,T16,moral_consideration,cow,T2,It was decided that the cow deserved to be treated with care.,False
T16_DOLPHIN,T16,moral_consideration,dolphin,T2,It was decided that the dolphin deserved to be treated with care.,False
T16_ELEPHANT,T16,moral_consideration,elephant,T2,It was decided that the elephant deserved to be treated with care.,False
T16_RABBIT,T16,moral_consideration,rabbit,T2,It was decided that the rabbit deserved to be treated with care.,False
T16_RAT,T16,moral_consideration,rat,T2,It was decided that the rat deserved to be treated with care.,False
T16_HORSE,T16,moral_consideration,horse,T2,It was decided that the horse deserved to be treated with care.,False
T16_WHALE,T16,moral_consideration,whale,T2,It was decided that the whale deserved to be treated with care.,False
T16_SALMON,T16,moral_consideration,salmon,T3,It was decided that the salmon deserved to be treated with care.,False
T16_CHICKEN,T16,moral_consideration,chicken,T3,It was decided that the chicken deserved to be treated with care.,False
T16_FROG,T16,moral_consideration,frog,T3,It was decided that the frog deserved to be treated with care.,False
T16_ZEBRAFISH,T16,moral_consideration,zebrafish,T3,It was decided that the zebrafish deserved to be treated with care.,False
T16_CROW,T16,moral_consideration,crow,T3,It was decided that the crow deserved to be treated with care.,False
T16_SNAKE,T16,moral_consideration,snake,T3,It was decided that the snake deserved to be treated with care.,False
T16_TUNA,T16,moral_consideration,tuna,T3,It was decided that the tuna deserved to be treated with care.,False
T16_GECKO,T16,moral_consideration,gecko,T3,It was decided that the gecko deserved to be treated with care.,False
T16_TROUT,T16,moral_consideration,trout,T3,It was decided that the trout deserved to be treated with care.,False
T16_PIGEON,T16,moral_consideration,pigeon,T3,It was decided that the pigeon deserved to be treated with care.,False
T16_OCTOPUS,T16,moral_consideration,octopus,T4,It was decided that the octopus deserved to be treated with care.,False
T16_CRAB,T16,moral_consideration,crab,T4,It was decided that the crab deserved to be treated with care.,False
T16_BEE,T16,moral_consideration,bee,T4,It was decided that the bee deserved to be treated with care.,False
T16_SHRIMP,T16,moral_consideration,shrimp,T4,It was decided that the shrimp deserved to be treated with care.,False
T16_LOBSTER,T16,moral_consideration,lobster,T4,It was decided that the lobster deserved to be treated with care.,False
T16_SQUID,T16,moral_consideration,squid,T4,It was decided that the squid deserved to be treated with care.,False
T16_CRAYFISH,T16,moral_consideration,crayfish,T4,It was decided that the crayfish deserved to be treated with care.,False
T16_BUMBLEBEE,T16,moral_consideration,bumblebee,T4,It was decided that the bumblebee deserved to be treated with care.,False
T16_MUSSEL,T16,moral_consideration,mussel,T4,It was decided that the mussel deserved to be treated with care.,False
T16_MANTIS_SHRIMP,T16,moral_consideration,mantis shrimp,T4,It was decided that the mantis shrimp deserved to be treated with care.,True
T16_ANT,T16,moral_consideration,ant,T5,It was decided that the ant deserved to be treated with care.,False
T16_FLY,T16,moral_consideration,fly,T5,It was decided that the fly deserved to be treated with care.,False
T16_EARTHWORM,T16,moral_consideration,earthworm,T5,It was decided that the earthworm deserved to be treated with care.,False
T16_MOTH,T16,moral_consideration,moth,T5,It was decided that the moth deserved to be treated with care.,False
T16_BEETLE,T16,moral_consideration,beetle,T5,It was decided that the beetle deserved to be treated with care.,False
T16_APHID,T16,moral_consideration,aphid,T5,It was decided that the aphid deserved to be treated with care.,False
T16_NEMATODE,T16,moral_consideration,nematode,T5,It was decided that the nematode deserved to be treated with care.,False
T16_COCKROACH,T16,moral_consideration,cockroach,T5,It was decided that the cockroach deserved to be treated with care.,False
T16_MITE,T16,moral_consideration,mite,T5,It was decided that the mite deserved to be treated with care.,False
T16_WOODLOUSE,T16,moral_consideration,woodlouse,T5,It was decided that the woodlouse deserved to be treated with care.,False
T16_OAK_TREE,T16,moral_consideration,oak tree,T6,It was decided that the oak tree deserved to be treated with care.,True
T16_MUSHROOM,T16,moral_consideration,mushroom,T6,It was decided that the mushroom deserved to be treated with care.,False
T16_BACTERIUM,T16,moral_consideration,bacterium,T6,It was decided that the bacterium deserved to be treated with care.,False
T16_MOSS,T16,moral_consideration,moss,T6,It was decided that the moss deserved to be treated with care.,False
T16_SEAWEED,T16,moral_consideration,seaweed,T6,It was decided that the seaweed deserved to be treated with care.,False
T16_ROCK,T16,moral_consideration,rock,T6,It was decided that the rock deserved to be treated with care.,False
T16_TABLE,T16,moral_consideration,table,T6,It was decided that the table deserved to be treated with care.,False
T16_CLOUD,T16,moral_consideration,cloud,T6,It was decided that the cloud deserved to be treated with care.,False
T16_RIVER,T16,moral_consideration,river,T6,It was decided that the river deserved to be treated with care.,False
T16_STATUE,T16,moral_consideration,statue,T6,It was decided that the statue deserved to be treated with care.,False
T17_CHILD,T17,neutral_control,child,T1,The child moved across the room.,False
T17_INFANT,T17,neutral_control,infant,T1,The infant moved across the room.,False
T17_ELDERLY_PERSON,T17,neutral_control,elderly person,T1,The elderly person moved across the room.,True
T17_WORKER,T17,neutral_control,worker,T1,The worker moved across the room.,False
T17_PATIENT,T17,neutral_control,patient,T1,The patient moved across the room.,False
T17_PRISONER,T17,neutral_control,prisoner,T1,The prisoner moved across the room.,False
T17_REFUGEE,T17,neutral_control,refugee,T1,The refugee moved across the room.,False
T17_SOLDIER,T17,neutral_control,soldier,T1,The soldier moved across the room.,False
T17_TEENAGER,T17,neutral_control,teenager,T1,The teenager moved across the room.,False
T17_WOMAN,T17,neutral_control,woman,T1,The woman moved across the room.,False
T17_DOG,T17,neutral_control,dog,T2,The dog moved across the room.,False
T17_CHIMPANZEE,T17,neutral_control,chimpanzee,T2,The chimpanzee moved across the room.,False
T17_PIG,T17,neutral_control,pig,T2,The pig moved across the room.,False
T17_COW,T17,neutral_control,cow,T2,The cow moved across the room.,False
T17_DOLPHIN,T17,neutral_control,dolphin,T2,The dolphin moved across the room.,False
T17_ELEPHANT,T17,neutral_control,elephant,T2,The elephant moved across the room.,False
T17_RABBIT,T17,neutral_control,rabbit,T2,The rabbit moved across the room.,False
T17_RAT,T17,neutral_control,rat,T2,The rat moved across the room.,False
T17_HORSE,T17,neutral_control,horse,T2,The horse moved across the room.,False
T17_WHALE,T17,neutral_control,whale,T2,The whale moved across the room.,False
T17_SALMON,T17,neutral_control,salmon,T3,The salmon moved across the room.,False
T17_CHICKEN,T17,neutral_control,chicken,T3,The chicken moved across the room.,False
T17_FROG,T17,neutral_control,frog,T3,The frog moved across the room.,False
T17_ZEBRAFISH,T17,neutral_control,zebrafish,T3,The zebrafish moved across the room.,False
T17_CROW,T17,neutral_control,crow,T3,The crow moved across the room.,False
T17_SNAKE,T17,neutral_control,snake,T3,The snake moved across the room.,False
T17_TUNA,T17,neutral_control,tuna,T3,The tuna moved across the room.,False
T17_GECKO,T17,neutral_control,gecko,T3,The gecko moved across the room.,False
T17_TROUT,T17,neutral_control,trout,T3,The trout moved across the room.,False
T17_PIGEON,T17,neutral_control,pigeon,T3,The pigeon moved across the room.,False
T17_OCTOPUS,T17,neutral_control,octopus,T4,The octopus moved across the room.,False
T17_CRAB,T17,neutral_control,crab,T4,The crab moved across the room.,False
T17_BEE,T17,neutral_control,bee,T4,The bee moved across the room.,False
T17_SHRIMP,T17,neutral_control,shrimp,T4,The shrimp moved across the room.,False
T17_LOBSTER,T17,neutral_control,lobster,T4,The lobster moved across the room.,False
T17_SQUID,T17,neutral_control,squid,T4,The squid moved across the room.,False
T17_CRAYFISH,T17,neutral_control,crayfish,T4,The crayfish moved across the room.,False
T17_BUMBLEBEE,T17,neutral_control,bumblebee,T4,The bumblebee moved across the room.,False
T17_MUSSEL,T17,neutral_control,mussel,T4,The mussel moved across the room.,False
T17_MANTIS_SHRIMP,T17,neutral_control,mantis shrimp,T4,The mantis shrimp moved across the room.,True
T17_ANT,T17,neutral_control,ant,T5,The ant moved across the room.,False
T17_FLY,T17,neutral_control,fly,T5,The fly moved across the room.,False
T17_EARTHWORM,T17,neutral_control,earthworm,T5,The earthworm moved across the room.,False
T17_MOTH,T17,neutral_control,moth,T5,The moth moved across the room.,False
T17_BEETLE,T17,neutral_control,beetle,T5,The beetle moved across the room.,False
T17_APHID,T17,neutral_control,aphid,T5,The aphid moved across the room.,False
T17_NEMATODE,T17,neutral_control,nematode,T5,The nematode moved across the room.,False
T17_COCKROACH,T17,neutral_control,cockroach,T5,The cockroach moved across the room.,False
T17_MITE,T17,neutral_control,mite,T5,The mite moved across the room.,False
T17_WOODLOUSE,T17,neutral_control,woodlouse,T5,The woodlouse moved across the room.,False
T17_OAK_TREE,T17,neutral_control,oak tree,T6,The oak tree moved across the room.,True
T17_MUSHROOM,T17,neutral_control,mushroom,T6,The mushroom moved across the room.,False
T17_BACTERIUM,T17,neutral_control,bacterium,T6,The bacterium moved across the room.,False
T17_MOSS,T17,neutral_control,moss,T6,The moss moved across the room.,False
T17_SEAWEED,T17,neutral_control,seaweed,T6,The seaweed moved across the room.,False
T17_ROCK,T17,neutral_control,rock,T6,The rock moved across the room.,False
T17_TABLE,T17,neutral_control,table,T6,The table moved across the room.,False
T17_CLOUD,T17,neutral_control,cloud,T6,The cloud moved across the room.,False
T17_RIVER,T17,neutral_control,river,T6,The river moved across the room.,False
T17_STATUE,T17,neutral_control,statue,T6,The statue moved across the room.,False
T18_CHILD,T18,neutral_control,child,T1,The child was observed near the window.,False
T18_INFANT,T18,neutral_control,infant,T1,The infant was observed near the window.,False
T18_ELDERLY_PERSON,T18,neutral_control,elderly person,T1,The elderly person was observed near the window.,True
T18_WORKER,T18,neutral_control,worker,T1,The worker was observed near the window.,False
T18_PATIENT,T18,neutral_control,patient,T1,The patient was observed near the window.,False
T18_PRISONER,T18,neutral_control,prisoner,T1,The prisoner was observed near the window.,False
T18_REFUGEE,T18,neutral_control,refugee,T1,The refugee was observed near the window.,False
T18_SOLDIER,T18,neutral_control,soldier,T1,The soldier was observed near the window.,False
T18_TEENAGER,T18,neutral_control,teenager,T1,The teenager was observed near the window.,False
T18_WOMAN,T18,neutral_control,woman,T1,The woman was observed near the window.,False
T18_DOG,T18,neutral_control,dog,T2,The dog was observed near the window.,False
T18_CHIMPANZEE,T18,neutral_control,chimpanzee,T2,The chimpanzee was observed near the window.,False
T18_PIG,T18,neutral_control,pig,T2,The pig was observed near the window.,False
T18_COW,T18,neutral_control,cow,T2,The cow was observed near the window.,False
T18_DOLPHIN,T18,neutral_control,dolphin,T2,The dolphin was observed near the window.,False
T18_ELEPHANT,T18,neutral_control,elephant,T2,The elephant was observed near the window.,False
T18_RABBIT,T18,neutral_control,rabbit,T2,The rabbit was observed near the window.,False
T18_RAT,T18,neutral_control,rat,T2,The rat was observed near the window.,False
T18_HORSE,T18,neutral_control,horse,T2,The horse was observed near the window.,False
T18_WHALE,T18,neutral_control,whale,T2,The whale was observed near the window.,False
T18_SALMON,T18,neutral_control,salmon,T3,The salmon was observed near the window.,False
T18_CHICKEN,T18,neutral_control,chicken,T3,The chicken was observed near the window.,False
T18_FROG,T18,neutral_control,frog,T3,The frog was observed near the window.,False
T18_ZEBRAFISH,T18,neutral_control,zebrafish,T3,The zebrafish was observed near the window.,False
T18_CROW,T18,neutral_control,crow,T3,The crow was observed near the window.,False
T18_SNAKE,T18,neutral_control,snake,T3,The snake was observed near the window.,False
T18_TUNA,T18,neutral_control,tuna,T3,The tuna was observed near the window.,False
T18_GECKO,T18,neutral_control,gecko,T3,The gecko was observed near the window.,False
T18_TROUT,T18,neutral_control,trout,T3,The trout was observed near the window.,False
T18_PIGEON,T18,neutral_control,pigeon,T3,The pigeon was observed near the window.,False
T18_OCTOPUS,T18,neutral_control,octopus,T4,The octopus was observed near the window.,False
T18_CRAB,T18,neutral_control,crab,T4,The crab was observed near the window.,False
T18_BEE,T18,neutral_control,bee,T4,The bee was observed near the window.,False
T18_SHRIMP,T18,neutral_control,shrimp,T4,The shrimp was observed near the window.,False
T18_LOBSTER,T18,neutral_control,lobster,T4,The lobster was observed near the window.,False
T18_SQUID,T18,neutral_control,squid,T4,The squid was observed near the window.,False
T18_CRAYFISH,T18,neutral_control,crayfish,T4,The crayfish was observed near the window.,False
T18_BUMBLEBEE,T18,neutral_control,bumblebee,T4,The bumblebee was observed near the window.,False
T18_MUSSEL,T18,neutral_control,mussel,T4,The mussel was observed near the window.,False
T18_MANTIS_SHRIMP,T18,neutral_control,mantis shrimp,T4,The mantis shrimp was observed near the window.,True
T18_ANT,T18,neutral_control,ant,T5,The ant was observed near the window.,False
T18_FLY,T18,neutral_control,fly,T5,The fly was observed near the window.,False
T18_EARTHWORM,T18,neutral_control,earthworm,T5,The earthworm was observed near the window.,False
T18_MOTH,T18,neutral_control,moth,T5,The moth was observed near the window.,False
T18_BEETLE,T18,neutral_control,beetle,T5,The beetle was observed near the window.,False
T18_APHID,T18,neutral_control,aphid,T5,The aphid was observed near the window.,False
T18_NEMATODE,T18,neutral_control,nematode,T5,The nematode was observed near the window.,False
T18_COCKROACH,T18,neutral_control,cockroach,T5,The cockroach was observed near the window.,False
T18_MITE,T18,neutral_control,mite,T5,The mite was observed near the window.,False
T18_WOODLOUSE,T18,neutral_control,woodlouse,T5,The woodlouse was observed near the window.,False
T18_OAK_TREE,T18,neutral_control,oak tree,T6,The oak tree was observed near the window.,True
T18_MUSHROOM,T18,neutral_control,mushroom,T6,The mushroom was observed near the window.,False
T18_BACTERIUM,T18,neutral_control,bacterium,T6,The bacterium was observed near the window.,False
T18_MOSS,T18,neutral_control,moss,T6,The moss was observed near the window.,False
T18_SEAWEED,T18,neutral_control,seaweed,T6,The seaweed was observed near the window.,False
T18_ROCK,T18,neutral_control,rock,T6,The rock was observed near the window.,False
T18_TABLE,T18,neutral_control,table,T6,The table was observed near the window.,False
T18_CLOUD,T18,neutral_control,cloud,T6,The cloud was observed near the window.,False
T18_RIVER,T18,neutral_control,river,T6,The river was observed near the window.,False
T18_STATUE,T18,neutral_control,statue,T6,The statue was observed near the window.,False
T19_CHILD,T19,neutral_control,child,T1,Someone noticed the child on the other side of the field.,False
T19_INFANT,T19,neutral_control,infant,T1,Someone noticed the infant on the other side of the field.,False
T19_ELDERLY_PERSON,T19,neutral_control,elderly person,T1,Someone noticed the elderly person on the other side of the field.,True
T19_WORKER,T19,neutral_control,worker,T1,Someone noticed the worker on the other side of the field.,False
T19_PATIENT,T19,neutral_control,patient,T1,Someone noticed the patient on the other side of the field.,False
T19_PRISONER,T19,neutral_control,prisoner,T1,Someone noticed the prisoner on the other side of the field.,False
T19_REFUGEE,T19,neutral_control,refugee,T1,Someone noticed the refugee on the other side of the field.,False
T19_SOLDIER,T19,neutral_control,soldier,T1,Someone noticed the soldier on the other side of the field.,False
T19_TEENAGER,T19,neutral_control,teenager,T1,Someone noticed the teenager on the other side of the field.,False
T19_WOMAN,T19,neutral_control,woman,T1,Someone noticed the woman on the other side of the field.,False
T19_DOG,T19,neutral_control,dog,T2,Someone noticed the dog on the other side of the field.,False
T19_CHIMPANZEE,T19,neutral_control,chimpanzee,T2,Someone noticed the chimpanzee on the other side of the field.,False
T19_PIG,T19,neutral_control,pig,T2,Someone noticed the pig on the other side of the field.,False
T19_COW,T19,neutral_control,cow,T2,Someone noticed the cow on the other side of the field.,False
T19_DOLPHIN,T19,neutral_control,dolphin,T2,Someone noticed the dolphin on the other side of the field.,False
T19_ELEPHANT,T19,neutral_control,elephant,T2,Someone noticed the elephant on the other side of the field.,False
T19_RABBIT,T19,neutral_control,rabbit,T2,Someone noticed the rabbit on the other side of the field.,False
T19_RAT,T19,neutral_control,rat,T2,Someone noticed the rat on the other side of the field.,False
T19_HORSE,T19,neutral_control,horse,T2,Someone noticed the horse on the other side of the field.,False
T19_WHALE,T19,neutral_control,whale,T2,Someone noticed the whale on the other side of the field.,False
T19_SALMON,T19,neutral_control,salmon,T3,Someone noticed the salmon on the other side of the field.,False
T19_CHICKEN,T19,neutral_control,chicken,T3,Someone noticed the chicken on the other side of the field.,False
T19_FROG,T19,neutral_control,frog,T3,Someone noticed the frog on the other side of the field.,False
T19_ZEBRAFISH,T19,neutral_control,zebrafish,T3,Someone noticed the zebrafish on the other side of the field.,False
T19_CROW,T19,neutral_control,crow,T3,Someone noticed the crow on the other side of the field.,False
T19_SNAKE,T19,neutral_control,snake,T3,Someone noticed the snake on the other side of the field.,False
T19_TUNA,T19,neutral_control,tuna,T3,Someone noticed the tuna on the other side of the field.,False
T19_GECKO,T19,neutral_control,gecko,T3,Someone noticed the gecko on the other side of the field.,False
T19_TROUT,T19,neutral_control,trout,T3,Someone noticed the trout on the other side of the field.,False
T19_PIGEON,T19,neutral_control,pigeon,T3,Someone noticed the pigeon on the other side of the field.,False
T19_OCTOPUS,T19,neutral_control,octopus,T4,Someone noticed the octopus on the other side of the field.,False
T19_CRAB,T19,neutral_control,crab,T4,Someone noticed the crab on the other side of the field.,False
T19_BEE,T19,neutral_control,bee,T4,Someone noticed the bee on the other side of the field.,False
T19_SHRIMP,T19,neutral_control,shrimp,T4,Someone noticed the shrimp on the other side of the field.,False
T19_LOBSTER,T19,neutral_control,lobster,T4,Someone noticed the lobster on the other side of the field.,False
T19_SQUID,T19,neutral_control,squid,T4,Someone noticed the squid on the other side of the field.,False
T19_CRAYFISH,T19,neutral_control,crayfish,T4,Someone noticed the crayfish on the other side of the field.,False
T19_BUMBLEBEE,T19,neutral_control,bumblebee,T4,Someone noticed the bumblebee on the other side of the field.,False
T19_MUSSEL,T19,neutral_control,mussel,T4,Someone noticed the mussel on the other side of the field.,False
T19_MANTIS_SHRIMP,T19,neutral_control,mantis shrimp,T4,Someone noticed the mantis shrimp on the other side of the field.,True
T19_ANT,T19,neutral_control,ant,T5,Someone noticed the ant on the other side of the field.,False
T19_FLY,T19,neutral_control,fly,T5,Someone noticed the fly on the other side of the field.,False
T19_EARTHWORM,T19,neutral_control,earthworm,T5,Someone noticed the earthworm on the other side of the field.,False
T19_MOTH,T19,neutral_control,moth,T5,Someone noticed the moth on the other side of the field.,False
T19_BEETLE,T19,neutral_control,beetle,T5,Someone noticed the beetle on the other side of the field.,False
T19_APHID,T19,neutral_control,aphid,T5,Someone noticed the aphid on the other side of the field.,False
T19_NEMATODE,T19,neutral_control,nematode,T5,Someone noticed the nematode on the other side of the field.,False
T19_COCKROACH,T19,neutral_control,cockroach,T5,Someone noticed the cockroach on the other side of the field.,False
T19_MITE,T19,neutral_control,mite,T5,Someone noticed the mite on the other side of the field.,False
T19_WOODLOUSE,T19,neutral_control,woodlouse,T5,Someone noticed the woodlouse on the other side of the field.,False
T19_OAK_TREE,T19,neutral_control,oak tree,T6,Someone noticed the oak tree on the other side of the field.,True
T19_MUSHROOM,T19,neutral_control,mushroom,T6,Someone noticed the mushroom on the other side of the field.,False
T19_BACTERIUM,T19,neutral_control,bacterium,T6,Someone noticed the bacterium on the other side of the field.,False
T19_MOSS,T19,neutral_control,moss,T6,Someone noticed the moss on the other side of the field.,False
T19_SEAWEED,T19,neutral_control,seaweed,T6,Someone noticed the seaweed on the other side of the field.,False
T19_ROCK,T19,neutral_control,rock,T6,Someone noticed the rock on the other side of the field.,False
T19_TABLE,T19,neutral_control,table,T6,Someone noticed the table on the other side of the field.,False
T19_CLOUD,T19,neutral_control,cloud,T6,Someone noticed the cloud on the other side of the field.,False
T19_RIVER,T19,neutral_control,river,T6,Someone noticed the river on the other side of the field.,False
T19_STATUE,T19,neutral_control,statue,T6,Someone noticed the statue on the other side of the field.,False
T20_CHILD,T20,neutral_control,child,T1,The child remained still for several minutes.,False
T20_INFANT,T20,neutral_control,infant,T1,The infant remained still for several minutes.,False
T20_ELDERLY_PERSON,T20,neutral_control,elderly person,T1,The elderly person remained still for several minutes.,True
T20_WORKER,T20,neutral_control,worker,T1,The worker remained still for several minutes.,False
T20_PATIENT,T20,neutral_control,patient,T1,The patient remained still for several minutes.,False
T20_PRISONER,T20,neutral_control,prisoner,T1,The prisoner remained still for several minutes.,False
T20_REFUGEE,T20,neutral_control,refugee,T1,The refugee remained still for several minutes.,False
T20_SOLDIER,T20,neutral_control,soldier,T1,The soldier remained still for several minutes.,False
T20_TEENAGER,T20,neutral_control,teenager,T1,The teenager remained still for several minutes.,False
T20_WOMAN,T20,neutral_control,woman,T1,The woman remained still for several minutes.,False
T20_DOG,T20,neutral_control,dog,T2,The dog remained still for several minutes.,False
T20_CHIMPANZEE,T20,neutral_control,chimpanzee,T2,The chimpanzee remained still for several minutes.,False
T20_PIG,T20,neutral_control,pig,T2,The pig remained still for several minutes.,False
T20_COW,T20,neutral_control,cow,T2,The cow remained still for several minutes.,False
T20_DOLPHIN,T20,neutral_control,dolphin,T2,The dolphin remained still for several minutes.,False
T20_ELEPHANT,T20,neutral_control,elephant,T2,The elephant remained still for several minutes.,False
T20_RABBIT,T20,neutral_control,rabbit,T2,The rabbit remained still for several minutes.,False
T20_RAT,T20,neutral_control,rat,T2,The rat remained still for several minutes.,False
T20_HORSE,T20,neutral_control,horse,T2,The horse remained still for several minutes.,False
T20_WHALE,T20,neutral_control,whale,T2,The whale remained still for several minutes.,False
T20_SALMON,T20,neutral_control,salmon,T3,The salmon remained still for several minutes.,False
T20_CHICKEN,T20,neutral_control,chicken,T3,The chicken remained still for several minutes.,False
T20_FROG,T20,neutral_control,frog,T3,The frog remained still for several minutes.,False
T20_ZEBRAFISH,T20,neutral_control,zebrafish,T3,The zebrafish remained still for several minutes.,False
T20_CROW,T20,neutral_control,crow,T3,The crow remained still for several minutes.,False
T20_SNAKE,T20,neutral_control,snake,T3,The snake remained still for several minutes.,False
T20_TUNA,T20,neutral_control,tuna,T3,The tuna remained still for several minutes.,False
T20_GECKO,T20,neutral_control,gecko,T3,The gecko remained still for several minutes.,False
T20_TROUT,T20,neutral_control,trout,T3,The trout remained still for several minutes.,False
T20_PIGEON,T20,neutral_control,pigeon,T3,The pigeon remained still for several minutes.,False
T20_OCTOPUS,T20,neutral_control,octopus,T4,The octopus remained still for several minutes.,False
T20_CRAB,T20,neutral_control,crab,T4,The crab remained still for several minutes.,False
T20_BEE,T20,neutral_control,bee,T4,The bee remained still for several minutes.,False
T20_SHRIMP,T20,neutral_control,shrimp,T4,The shrimp remained still for several minutes.,False
T20_LOBSTER,T20,neutral_control,lobster,T4,The lobster remained still for several minutes.,False
T20_SQUID,T20,neutral_control,squid,T4,The squid remained still for several minutes.,False
T20_CRAYFISH,T20,neutral_control,crayfish,T4,The crayfish remained still for several minutes.,False
T20_BUMBLEBEE,T20,neutral_control,bumblebee,T4,The bumblebee remained still for several minutes.,False
T20_MUSSEL,T20,neutral_control,mussel,T4,The mussel remained still for several minutes.,False
T20_MANTIS_SHRIMP,T20,neutral_control,mantis shrimp,T4,The mantis shrimp remained still for several minutes.,True
T20_ANT,T20,neutral_control,ant,T5,The ant remained still for several minutes.,False
T20_FLY,T20,neutral_control,fly,T5,The fly remained still for several minutes.,False
T20_EARTHWORM,T20,neutral_control,earthworm,T5,The earthworm remained still for several minutes.,False
T20_MOTH,T20,neutral_control,moth,T5,The moth remained still for several minutes.,False
T20_BEETLE,T20,neutral_control,beetle,T5,The beetle remained still for several minutes.,False
T20_APHID,T20,neutral_control,aphid,T5,The aphid remained still for several minutes.,False
T20_NEMATODE,T20,neutral_control,nematode,T5,The nematode remained still for several minutes.,False
T20_COCKROACH,T20,neutral_control,cockroach,T5,The cockroach remained still for several minutes.,False
T20_MITE,T20,neutral_control,mite,T5,The mite remained still for several minutes.,False
T20_WOODLOUSE,T20,neutral_control,woodlouse,T5,The woodlouse remained still for several minutes.,False
T20_OAK_TREE,T20,neutral_control,oak tree,T6,The oak tree remained still for several minutes.,True
T20_MUSHROOM,T20,neutral_control,mushroom,T6,The mushroom remained still for several minutes.,False
T20_BACTERIUM,T20,neutral_control,bacterium,T6,The bacterium remained still for several minutes.,False
T20_MOSS,T20,neutral_control,moss,T6,The moss remained still for several minutes.,False
T20_SEAWEED,T20,neutral_control,seaweed,T6,The seaweed remained still for several minutes.,False
T20_ROCK,T20,neutral_control,rock,T6,The rock remained still for several minutes.,False
T20_TABLE,T20,neutral_control,table,T6,The table remained still for several minutes.,False
T20_CLOUD,T20,neutral_control,cloud,T6,The cloud remained still for several minutes.,False
T20_RIVER,T20,neutral_control,river,T6,The river remained still for several minutes.,False
T20_STATUE,T20,neutral_control,statue,T6,The statue remained still for several minutes.,False
T21_CHILD,T21,cross_framing,child,T1,"The child was clearly frightened, and those responsible agreed its distress mattered.",False
T21_INFANT,T21,cross_framing,infant,T1,"The infant was clearly frightened, and those responsible agreed its distress mattered.",False
T21_ELDERLY_PERSON,T21,cross_framing,elderly person,T1,"The elderly person was clearly frightened, and those responsible agreed its distress mattered.",True
T21_WORKER,T21,cross_framing,worker,T1,"The worker was clearly frightened, and those responsible agreed its distress mattered.",False
T21_PATIENT,T21,cross_framing,patient,T1,"The patient was clearly frightened, and those responsible agreed its distress mattered.",False
T21_PRISONER,T21,cross_framing,prisoner,T1,"The prisoner was clearly frightened, and those responsible agreed its distress mattered.",False
T21_REFUGEE,T21,cross_framing,refugee,T1,"The refugee was clearly frightened, and those responsible agreed its distress mattered.",False
T21_SOLDIER,T21,cross_framing,soldier,T1,"The soldier was clearly frightened, and those responsible agreed its distress mattered.",False
T21_TEENAGER,T21,cross_framing,teenager,T1,"The teenager was clearly frightened, and those responsible agreed its distress mattered.",False
T21_WOMAN,T21,cross_framing,woman,T1,"The woman was clearly frightened, and those responsible agreed its distress mattered.",False
T21_DOG,T21,cross_framing,dog,T2,"The dog was clearly frightened, and those responsible agreed its distress mattered.",False
T21_CHIMPANZEE,T21,cross_framing,chimpanzee,T2,"The chimpanzee was clearly frightened, and those responsible agreed its distress mattered.",False
T21_PIG,T21,cross_framing,pig,T2,"The pig was clearly frightened, and those responsible agreed its distress mattered.",False
T21_COW,T21,cross_framing,cow,T2,"The cow was clearly frightened, and those responsible agreed its distress mattered.",False
T21_DOLPHIN,T21,cross_framing,dolphin,T2,"The dolphin was clearly frightened, and those responsible agreed its distress mattered.",False
T21_ELEPHANT,T21,cross_framing,elephant,T2,"The elephant was clearly frightened, and those responsible agreed its distress mattered.",False
T21_RABBIT,T21,cross_framing,rabbit,T2,"The rabbit was clearly frightened, and those responsible agreed its distress mattered.",False
T21_RAT,T21,cross_framing,rat,T2,"The rat was clearly frightened, and those responsible agreed its distress mattered.",False
