sentence_id,template_id,template_type,entity,tier,sentence,multi_token_flag,perplexity,global_z,flag_global,tmpl_mean,tmpl_std,template_z,flag_template,flag_absolute,flagged,flag_reason,recommended_action
T20_NEMATODE,T20,neutral_control,nematode,T5,The nematode remained still for several minutes.,False,61.39694595336914,-0.5058445711014923,False,66.56326516469319,25.10518742717716,-0.20578692058404421,False,False,False,,keep
T20_COCKROACH,T20,neutral_control,cockroach,T5,The cockroach remained still for several minutes.,False,29.07638931274414,-0.8679792759487006,False,66.56326516469319,25.10518742717716,-1.4931924312729217,False,False,False,,keep
T20_MITE,T20,neutral_control,mite,T5,The mite remained still for several minutes.,False,50.44235610961914,-0.6285849435492337,False,66.56326516469319,25.10518742717716,-0.6421345828162452,False,False,False,,keep
T20_WOODLOUSE,T20,neutral_control,woodlouse,T5,The woodlouse remained still for several minutes.,False,49.14043426513672,-0.6431722877007624,False,66.56326516469319,25.10518742717716,-0.6939932613566433,False,False,False,,keep
T20_OAK_TREE,T20,neutral_control,oak tree,T6,The oak tree remained still for several minutes.,True,77.7614517211914,-0.32248895838435454,False,66.56326516469319,25.10518742717716,0.44605070521703505,False,False,False,,keep
T20_MUSHROOM,T20,neutral_control,mushroom,T6,The mushroom remained still for several minutes.,False,100.87181854248047,-0.06354954837373558,False,66.56326516469319,25.10518742717716,1.3665922024006554,False,False,False,,keep
T20_BACTERIUM,T20,neutral_control,bacterium,T6,The bacterium remained still for several minutes.,False,117.26722717285156,0.12015231453743468,False,66.56326516469319,25.10518742717716,2.019660763546809,True,False,True,template_z=2.02,review
T20_MOSS,T20,neutral_control,moss,T6,The moss remained still for several minutes.,False,122.9264144897461,0.1835605086309333,False,66.56326516469319,25.10518742717716,2.245079806257013,True,False,True,template_z=2.25,review
T20_SEAWEED,T20,neutral_control,seaweed,T6,The seaweed remained still for several minutes.,False,80.28692626953125,-0.2941923547604975,False,66.56326516469319,25.10518742717716,0.5466464309277277,False,False,False,,keep
T20_ROCK,T20,neutral_control,rock,T6,The rock remained still for several minutes.,False,65.45167541503906,-0.4604134767931883,False,66.56326516469319,25.10518742717716,-0.044277293403147365,False,False,False,,keep
T20_TABLE,T20,neutral_control,table,T6,The table remained still for several minutes.,False,45.68690490722656,-0.6818672535274332,False,66.56326516469319,25.10518742717716,-0.8315556423557033,False,False,False,,keep
T20_CLOUD,T20,neutral_control,cloud,T6,The cloud remained still for several minutes.,False,78.72817993164062,-0.3116572812244859,False,66.56326516469319,25.10518742717716,0.48455781508241313,False,False,False,,keep
T20_RIVER,T20,neutral_control,river,T6,The river remained still for several minutes.,False,61.53150177001953,-0.5043369445005657,False,66.56326516469319,25.10518742717716,-0.2004272387636755,False,False,False,,keep
T20_STATUE,T20,neutral_control,statue,T6,The statue remained still for several minutes.,False,91.00811004638672,-0.1740671735696467,False,66.56326516469319,25.10518742717716,0.9736969681107104,False,False,False,,keep
T21_CHILD,T21,cross_framing,child,T1,"The child was clearly frightened, and those responsible agreed its distress mattered.",False,202.07183837890625,1.0703430303181576,False,322.63246154785156,117.81450187606313,-1.023308856288091,False,False,False,,keep
T21_INFANT,T21,cross_framing,infant,T1,"The infant was clearly frightened, and those responsible agreed its distress mattered.",False,287.0319519042969,2.0222760671591864,True,322.63246154785156,117.81450187606313,-0.3021742576393967,False,False,True,global_z=2.02,review
T21_ELDERLY_PERSON,T21,cross_framing,elderly person,T1,"The elderly person was clearly frightened, and those responsible agreed its distress mattered.",True,254.88172912597656,1.6620498629494225,False,322.63246154785156,117.81450187606313,-0.5750627583448639,False,False,False,,keep
T21_WORKER,T21,cross_framing,worker,T1,"The worker was clearly frightened, and those responsible agreed its distress mattered.",False,351.5343933105469,2.7449917320006874,True,322.63246154785156,117.81450187606313,0.24531726826888567,False,False,True,global_z=2.74,review
T21_PATIENT,T21,cross_framing,patient,T1,"The patient was clearly frightened, and those responsible agreed its distress mattered.",False,333.1336364746094,2.538821005430595,True,322.63246154785156,117.81450187606313,0.08913312673345335,False,False,True,global_z=2.54,review
T21_PRISONER,T21,cross_framing,prisoner,T1,"The prisoner was clearly frightened, and those responsible agreed its distress mattered.",False,301.5191955566406,2.1845979529616346,True,322.63246154785156,117.81450187606313,-0.17920770070751882,False,False,True,global_z=2.18,review
T21_REFUGEE,T21,cross_framing,refugee,T1,"The refugee was clearly frightened, and those responsible agreed its distress mattered.",False,373.4192810058594,2.9902002980002806,True,322.63246154785156,117.81450187606313,0.4310744318338147,False,False,True,global_z=2.99,review
T21_SOLDIER,T21,cross_framing,soldier,T1,"The soldier was clearly frightened, and those responsible agreed its distress mattered.",False,323.65753173828125,2.4326462749038917,True,322.63246154785156,117.81450187606313,0.008700713189858636,False,False,True,global_z=2.43,review
T21_TEENAGER,T21,cross_framing,teenager,T1,"The teenager was clearly frightened, and those responsible agreed its distress mattered.",False,382.87847900390625,3.096185597486378,True,322.63246154785156,117.81450187606313,0.511363342344998,False,False,True,global_z=3.10,rewrite_or_cut
T21_WOMAN,T21,cross_framing,woman,T1,"The woman was clearly frightened, and those responsible agreed its distress mattered.",False,290.6873779296875,2.06323317812465,True,322.63246154785156,117.81450187606313,-0.2711472960414433,False,False,True,global_z=2.06,review
T21_DOG,T21,cross_framing,dog,T2,"The dog was clearly frightened, and those responsible agreed its distress mattered.",False,215.2281951904297,1.2177530345387242,False,322.63246154785156,117.81450187606313,-0.9116387596359532,False,False,False,,keep
T21_CHIMPANZEE,T21,cross_framing,chimpanzee,T2,"The chimpanzee was clearly frightened, and those responsible agreed its distress mattered.",False,116.51626586914062,0.11173819119497926,False,322.63246154785156,117.81450187606313,-1.749497662822003,False,False,False,,keep
T21_PIG,T21,cross_framing,pig,T2,"The pig was clearly frightened, and those responsible agreed its distress mattered.",False,290.36224365234375,2.0595902208924843,True,322.63246154785156,117.81450187606313,-0.27390700959254566,False,False,True,global_z=2.06,review
T21_COW,T21,cross_framing,cow,T2,"The cow was clearly frightened, and those responsible agreed its distress mattered.",False,303.45428466796875,2.2062796007121888,True,322.63246154785156,117.81450187606313,-0.16278282023428325,False,False,True,global_z=2.21,review
T21_DOLPHIN,T21,cross_framing,dolphin,T2,"The dolphin was clearly frightened, and those responsible agreed its distress mattered.",False,184.23828125,0.8705274758071073,False,322.63246154785156,117.81450187606313,-1.174678652407643,False,False,False,,keep
T21_ELEPHANT,T21,cross_framing,elephant,T2,"The elephant was clearly frightened, and those responsible agreed its distress mattered.",False,257.09033203125,1.6867960877783776,False,322.63246154785156,117.81450187606313,-0.5563163148247205,False,False,False,,keep
T21_RABBIT,T21,cross_framing,rabbit,T2,"The rabbit was clearly frightened, and those responsible agreed its distress mattered.",False,245.7596435546875,1.559841729510361,False,322.63246154785156,117.81450187606313,-0.652490285737758,False,False,False,,keep
T21_RAT,T21,cross_framing,rat,T2,"The rat was clearly frightened, and those responsible agreed its distress mattered.",False,272.51708984375,1.8596447317326428,False,322.63246154785156,117.81450187606313,-0.42537523739497907,False,False,False,,keep
T21_HORSE,T21,cross_framing,horse,T2,"The horse was clearly frightened, and those responsible agreed its distress mattered.",False,219.94830322265625,1.2706393430297358,False,322.63246154785156,117.81450187606313,-0.8715748629418777,False,False,False,,keep
T21_WHALE,T21,cross_framing,whale,T2,"The whale was clearly frightened, and those responsible agreed its distress mattered.",False,311.18316650390625,2.292877624798758,True,322.63246154785156,117.81450187606313,-0.09718069390124472,False,False,True,global_z=2.29,review
T21_SALMON,T21,cross_framing,salmon,T3,"The salmon was clearly frightened, and those responsible agreed its distress mattered.",False,395.25750732421875,3.2348860480051322,True,322.63246154785156,117.81450187606313,0.6164355373905182,False,False,True,global_z=3.23,rewrite_or_cut
T21_CHICKEN,T21,cross_framing,chicken,T3,"The chicken was clearly frightened, and those responsible agreed its distress mattered.",False,296.78570556640625,2.131561706724584,True,322.63246154785156,117.81450187606313,-0.21938518238302468,False,False,True,global_z=2.13,review
T21_FROG,T21,cross_framing,frog,T3,"The frog was clearly frightened, and those responsible agreed its distress mattered.",False,307.4209899902344,2.2507244311978414,True,322.63246154785156,117.81450187606313,-0.1291137450431963,False,False,True,global_z=2.25,review
T21_ZEBRAFISH,T21,cross_framing,zebrafish,T3,"The zebrafish was clearly frightened, and those responsible agreed its distress mattered.",False,778.8591918945312,7.532939586048273,True,322.63246154785156,117.81450187606313,3.8724157305067144,True,True,True,global_z=7.53; template_z=3.87; absolute>500,rewrite_or_cut
T21_CROW,T21,cross_framing,crow,T3,"The crow was clearly frightened, and those responsible agreed its distress mattered.",False,351.35107421875,2.742937738749925,True,322.63246154785156,117.81450187606313,0.24376127058712557,False,False,True,global_z=2.74,review
T21_SNAKE,T21,cross_framing,snake,T3,"The snake was clearly frightened, and those responsible agreed its distress mattered.",False,331.777099609375,2.5236217289215843,True,322.63246154785156,117.81450187606313,0.07761895111302416,False,False,True,global_z=2.52,review
T21_TUNA,T21,cross_framing,tuna,T3,"The tuna was clearly frightened, and those responsible agreed its distress mattered.",False,337.9105224609375,2.592343480800755,True,322.63246154785156,117.81450187606313,0.12967895012753133,False,False,True,global_z=2.59,review
T21_GECKO,T21,cross_framing,gecko,T3,"The gecko was clearly frightened, and those responsible agreed its distress mattered.",False,230.14866638183594,1.3849290052733882,False,322.63246154785156,117.81450187606313,-0.7849950022562201,False,False,False,,keep
T21_TROUT,T21,cross_framing,trout,T3,"The trout was clearly frightened, and those responsible agreed its distress mattered.",False,400.744384765625,3.296363601280899,True,322.63246154785156,117.81450187606313,0.6630077110536404,False,False,True,global_z=3.30,rewrite_or_cut
T21_PIGEON,T21,cross_framing,pigeon,T3,"The pigeon was clearly frightened, and those responsible agreed its distress mattered.",False,211.5764923095703,1.1768376394341882,False,322.63246154785156,117.81450187606313,-0.9426341194830868,False,False,False,,keep
T21_OCTOPUS,T21,cross_framing,octopus,T4,"The octopus was clearly frightened, and those responsible agreed its distress mattered.",False,214.25286865234375,1.2068250176754427,False,322.63246154785156,117.81450187606313,-0.9199172527123993,False,False,False,,keep
T21_CRAB,T21,cross_framing,crab,T4,"The crab was clearly frightened, and those responsible agreed its distress mattered.",False,349.20245361328125,2.718863583795179,True,322.63246154785156,117.81450187606313,0.2255239519951493,False,False,True,global_z=2.72,review
T21_BEE,T21,cross_framing,bee,T4,"The bee was clearly frightened, and those responsible agreed its distress mattered.",False,325.3287658691406,2.4513715674611563,True,322.63246154785156,117.81450187606313,0.02288601384679692,False,False,True,global_z=2.45,review
T21_SHRIMP,T21,cross_framing,shrimp,T4,"The shrimp was clearly frightened, and those responsible agreed its distress mattered.",False,416.13836669921875,3.4688450088856855,True,322.63246154785156,117.81450187606313,0.7936705894638695,False,False,True,global_z=3.47,rewrite_or_cut
T21_LOBSTER,T21,cross_framing,lobster,T4,"The lobster was clearly frightened, and those responsible agreed its distress mattered.",False,250.2740020751953,1.6104227237851851,False,322.63246154785156,117.81450187606313,-0.6141727743225949,False,False,False,,keep
T21_SQUID,T21,cross_framing,squid,T4,"The squid was clearly frightened, and those responsible agreed its distress mattered.",False,207.16085815429688,1.1273627993405222,False,322.63246154785156,117.81450187606313,-0.9801136664400356,False,False,False,,keep
T21_CRAYFISH,T21,cross_framing,crayfish,T4,"The crayfish was clearly frightened, and those responsible agreed its distress mattered.",False,200.55113220214844,1.0533043236955333,False,322.63246154785156,117.81450187606313,-1.0362164877981537,False,False,False,,keep
T21_BUMBLEBEE,T21,cross_framing,bumblebee,T4,"The bumblebee was clearly frightened, and those responsible agreed its distress mattered.",False,163.99021911621094,0.643658672584483,False,322.63246154785156,117.81450187606313,-1.3465425724799727,False,False,False,,keep
T21_MUSSEL,T21,cross_framing,mussel,T4,"The mussel was clearly frightened, and those responsible agreed its distress mattered.",False,294.7787170410156,2.1090744641515236,True,322.63246154785156,117.81450187606313,-0.2364203392901252,False,False,True,global_z=2.11,review
T21_MANTIS_SHRIMP,T21,cross_framing,mantis shrimp,T4,"The mantis shrimp was clearly frightened, and those responsible agreed its distress mattered.",True,213.72686767578125,1.2009314555528963,False,322.63246154785156,117.81450187606313,-0.9243819066233061,False,False,False,,keep
T21_ANT,T21,cross_framing,ant,T5,"The ant was clearly frightened, and those responsible agreed its distress mattered.",False,373.0137023925781,2.985656004625447,True,322.63246154785156,117.81450187606313,0.4276319132404084,False,False,True,global_z=2.99,review
T21_FLY,T21,cross_framing,fly,T5,"The fly was clearly frightened, and those responsible agreed its distress mattered.",False,345.5787658691406,2.6782620834474598,True,322.63246154785156,117.81450187606313,0.19476638237139768,False,False,True,global_z=2.68,review
T21_EARTHWORM,T21,cross_framing,earthworm,T5,"The earthworm was clearly frightened, and those responsible agreed its distress mattered.",False,322.5985412597656,2.420780847936238,True,322.63246154785156,117.81450187606313,-0.0002879126724282253,False,False,True,global_z=2.42,review
T21_MOTH,T21,cross_framing,moth,T5,"The moth was clearly frightened, and those responsible agreed its distress mattered.",False,395.00164794921875,3.2320192793328517,True,322.63246154785156,117.81450187606313,0.6142638236292601,False,False,True,global_z=3.23,rewrite_or_cut
T21_BEETLE,T21,cross_framing,beetle,T5,"The beetle was clearly frightened, and those responsible agreed its distress mattered.",False,233.00509643554688,1.4169337899037715,False,322.63246154785156,117.81450187606313,-0.760749854093426,False,False,False,,keep
T21_APHID,T21,cross_framing,aphid,T5,"The aphid was clearly frightened, and those responsible agreed its distress mattered.",False,285.9493408203125,2.0101459838279414,True,322.63246154785156,117.81450187606313,-0.3113633732978684,False,False,True,global_z=2.01,review
T21_NEMATODE,T21,cross_framing,nematode,T5,"The nematode was clearly frightened, and those responsible agreed its distress mattered.",False,372.6508483886719,2.9815904178514225,True,322.63246154785156,117.81450187606313,0.42455203768919686,False,False,True,global_z=2.98,review
T21_COCKROACH,T21,cross_framing,cockroach,T5,"The cockroach was clearly frightened, and those responsible agreed its distress mattered.",False,149.0557098388672,0.47632541253812416,False,322.63246154785156,117.81450187606313,-1.4733054840021413,False,False,False,,keep
T21_MITE,T21,cross_framing,mite,T5,"The mite was clearly frightened, and those responsible agreed its distress mattered.",False,243.4775390625,1.5342719583613693,False,322.63246154785156,117.81450187606313,-0.6718606048058486,False,False,False,,keep
T21_WOODLOUSE,T21,cross_framing,woodlouse,T5,"The woodlouse was clearly frightened, and those responsible agreed its distress mattered.",False,211.13406372070312,1.1718804616161551,False,322.63246154785156,117.81450187606313,-0.9463894177003861,False,False,False,,keep
T21_OAK_TREE,T21,cross_framing,oak tree,T6,"The oak tree was clearly frightened, and those responsible agreed its distress mattered.",True,372.2860412597656,2.9775029473470758,True,322.63246154785156,117.81450187606313,0.4214555841703422,False,False,True,global_z=2.98,keep_expected_anomaly
T21_MUSHROOM,T21,cross_framing,mushroom,T6,"The mushroom was clearly frightened, and those responsible agreed its distress mattered.",False,532.6151733398438,4.773905885879678,True,322.63246154785156,117.81450187606313,1.782316340079143,False,True,True,global_z=4.77; absolute>500,keep_expected_anomaly
T21_BACTERIUM,T21,cross_framing,bacterium,T6,"The bacterium was clearly frightened, and those responsible agreed its distress mattered.",False,639.1204833984375,5.967241429310573,True,322.63246154785156,117.81450187606313,2.6863248310765733,True,True,True,global_z=5.97; template_z=2.69; absolute>500,keep_expected_anomaly
T21_MOSS,T21,cross_framing,moss,T6,"The moss was clearly frightened, and those responsible agreed its distress mattered.",False,599.4141235351562,5.522352714381301,True,322.63246154785156,117.81450187606313,2.349300447566885,True,True,True,global_z=5.52; template_z=2.35; absolute>500,keep_expected_anomaly
T21_SEAWEED,T21,cross_framing,seaweed,T6,"The seaweed was clearly frightened, and those responsible agreed its distress mattered.",False,419.437744140625,3.5058127841999687,True,322.63246154785156,117.81450187606313,0.8216754393666181,False,False,True,global_z=3.51,keep_expected_anomaly
T21_ROCK,T21,cross_framing,rock,T6,"The rock was clearly frightened, and those responsible agreed its distress mattered.",False,403.3768615722656,3.3258591084898206,True,322.63246154785156,117.81450187606313,0.6853519620984727,False,False,True,global_z=3.33,keep_expected_anomaly
T21_TABLE,T21,cross_framing,table,T6,"The table was clearly frightened, and those responsible agreed its distress mattered.",False,335.7531433105469,2.5681711909928424,True,322.63246154785156,117.81450187606313,0.11136728971190513,False,False,True,global_z=2.57,keep_expected_anomaly
T21_CLOUD,T21,cross_framing,cloud,T6,"The cloud was clearly frightened, and those responsible agreed its distress mattered.",False,437.41046142578125,3.7071875544965147,True,322.63246154785156,117.81450187606313,0.9742264156807475,False,False,True,global_z=3.71,keep_expected_anomaly
T21_RIVER,T21,cross_framing,river,T6,"The river was clearly frightened, and those responsible agreed its distress mattered.",False,397.23065185546875,3.2569940865636933,True,322.63246154785156,117.81450187606313,0.6331834292020515,False,False,True,global_z=3.26,keep_expected_anomaly
T21_STATUE,T21,cross_framing,statue,T6,"The statue was clearly frightened, and those responsible agreed its distress mattered.",False,495.4886474609375,4.357922843240473,True,322.63246154785156,117.81450187606313,1.4671893795801538,False,False,True,global_z=4.36,keep_expected_anomaly
T22_CHILD,T22,cross_framing,child,T1,"Despite the child's visible terror, no one considered whether it deserved protection.",False,53.71971893310547,-0.59186383035935,False,74.72780551910401,18.192331045052107,-1.1547770614976938,False,False,False,,keep
T22_INFANT,T22,cross_framing,infant,T1,"Despite the infant's visible terror, no one considered whether it deserved protection.",False,65.12265014648438,-0.46410003051935644,False,74.72780551910401,18.192331045052107,-0.5279782645133876,False,False,False,,keep
T22_ELDERLY_PERSON,T22,cross_framing,elderly person,T1,"Despite the elderly person's visible terror, no one considered whether it deserved protection.",True,86.80245971679688,-0.2211892562036521,False,74.72780551910401,18.192331045052107,0.6637222117270614,False,False,False,,keep
T22_WORKER,T22,cross_framing,worker,T1,"Despite the worker's visible terror, no one considered whether it deserved protection.",False,79.31114959716797,-0.305125415139752,False,74.72780551910401,18.192331045052107,0.2519382517124172,False,False,False,,keep
T22_PATIENT,T22,cross_framing,patient,T1,"Despite the patient's visible terror, no one considered whether it deserved protection.",False,88.94133758544922,-0.197224263450555,False,74.72780551910401,18.192331045052107,0.7812925144747166,False,False,False,,keep
T22_PRISONER,T22,cross_framing,prisoner,T1,"Despite the prisoner's visible terror, no one considered whether it deserved protection.",False,70.8686752319336,-0.399718865259711,False,74.72780551910401,18.192331045052107,-0.21212951092488008,False,False,False,,keep
T22_REFUGEE,T22,cross_framing,refugee,T1,"Despite the refugee's visible terror, no one considered whether it deserved protection.",False,76.337158203125,-0.3384474122722575,False,74.72780551910401,18.192331045052107,0.08846324750992793,False,False,False,,keep
T22_SOLDIER,T22,cross_framing,soldier,T1,"Despite the soldier's visible terror, no one considered whether it deserved protection.",False,69.54293060302734,-0.41457313108285226,False,74.72780551910401,18.192331045052107,-0.2850033293279825,False,False,False,,keep
T22_TEENAGER,T22,cross_framing,teenager,T1,"Despite the teenager's visible terror, no one considered whether it deserved protection.",False,75.10719299316406,-0.3522285204763681,False,74.72780551910401,18.192331045052107,0.02085425298827978,False,False,False,,keep
T22_WOMAN,T22,cross_framing,woman,T1,"Despite the woman's visible terror, no one considered whether it deserved protection.",False,61.569068908691406,-0.5039160246251388,False,74.72780551910401,18.192331045052107,-0.7233122889983621,False,False,False,,keep
T22_DOG,T22,cross_framing,dog,T2,"Despite the dog's visible terror, no one considered whether it deserved protection.",False,54.16230010986328,-0.5869049428748856,False,74.72780551910401,18.192331045052107,-1.1304491633486446,False,False,False,,keep
T22_CHIMPANZEE,T22,cross_framing,chimpanzee,T2,"Despite the chimpanzee's visible terror, no one considered whether it deserved protection.",False,37.14598083496094,-0.7775637804289736,False,74.72780551910401,18.192331045052107,-2.0658058932125942,False,False,False,,keep
T22_PIG,T22,cross_framing,pig,T2,"Despite the pig's visible terror, no one considered whether it deserved protection.",False,75.24488067626953,-0.3506858029719356,False,74.72780551910401,18.192331045052107,0.028422699426754006,False,False,False,,keep
T22_COW,T22,cross_framing,cow,T2,"Despite the cow's visible terror, no one considered whether it deserved protection.",False,70.88158416748047,-0.3995742274796091,False,74.72780551910401,18.192331045052107,-0.21141992975494056,False,False,False,,keep
T22_DOLPHIN,T22,cross_framing,dolphin,T2,"Despite the dolphin's visible terror, no one considered whether it deserved protection.",False,58.97325897216797,-0.5330006989905798,False,74.72780551910401,18.192331045052107,-0.8659993327914354,False,False,False,,keep
T22_ELEPHANT,T22,cross_framing,elephant,T2,"Despite the elephant's visible terror, no one considered whether it deserved protection.",False,71.46429443359375,-0.39304526782780863,False,74.72780551910401,18.192331045052107,-0.17938938541896526,False,False,False,,keep
T22_RABBIT,T22,cross_framing,rabbit,T2,"Despite the rabbit's visible terror, no one considered whether it deserved protection.",False,68.27893829345703,-0.42873549490117957,False,74.72780551910401,18.192331045052107,-0.35448273284367926,False,False,False,,keep
T22_RAT,T22,cross_framing,rat,T2,"Despite the rat's visible terror, no one considered whether it deserved protection.",False,70.16162872314453,-0.4076409466031908,False,74.72780551910401,18.192331045052107,-0.25099459682498315,False,False,False,,keep
T22_HORSE,T22,cross_framing,horse,T2,"Despite the horse's visible terror, no one considered whether it deserved protection.",False,67.17388153076172,-0.44111707016449286,False,74.72780551910401,18.192331045052107,-0.41522573273515617,False,False,False,,keep
T22_WHALE,T22,cross_framing,whale,T2,"Despite the whale's visible terror, no one considered whether it deserved protection.",False,65.8711929321289,-0.4557130053898397,False,74.72780551910401,18.192331045052107,-0.48683220226381585,False,False,False,,keep
T22_SALMON,T22,cross_framing,salmon,T3,"Despite the salmon's visible terror, no one considered whether it deserved protection.",False,80.50482177734375,-0.29175095109636534,False,74.72780551910401,18.192331045052107,0.31755228309848477,False,False,False,,keep
T22_CHICKEN,T22,cross_framing,chicken,T3,"Despite the chicken's visible terror, no one considered whether it deserved protection.",False,74.03456115722656,-0.36424679162299506,False,74.72780551910401,18.192331045052107,-0.03810640649407012,False,False,False,,keep
T22_FROG,T22,cross_framing,frog,T3,"Despite the frog's visible terror, no one considered whether it deserved protection.",False,70.10704803466797,-0.40825249428572585,False,74.72780551910401,18.192331045052107,-0.25399479995131136,False,False,False,,keep
T22_ZEBRAFISH,T22,cross_framing,zebrafish,T3,"Despite the zebrafish's visible terror, no one considered whether it deserved protection.",False,165.57418823242188,0.6614062069095926,False,74.72780551910401,18.192331045052107,4.99366367555333,True,False,True,template_z=4.99,review
T22_CROW,T22,cross_framing,crow,T3,"Despite the crow's visible terror, no one considered whether it deserved protection.",False,100.90097045898438,-0.06322291660200417,False,74.72780551910401,18.192331045052107,1.4386922090997711,False,False,False,,keep
T22_SNAKE,T22,cross_framing,snake,T3,"Despite the snake's visible terror, no one considered whether it deserved protection.",False,79.59913635253906,-0.30189867620032634,False,74.72780551910401,18.192331045052107,0.2677683701649626,False,False,False,,keep
T22_TUNA,T22,cross_framing,tuna,T3,"Despite the tuna's visible terror, no one considered whether it deserved protection.",False,73.24485778808594,-0.3730949992723994,False,74.72780551910401,18.192331045052107,-0.08151499262769844,False,False,False,,keep
T22_GECKO,T22,cross_framing,gecko,T3,"Despite the gecko's visible terror, no one considered whether it deserved protection.",False,75.10945129394531,-0.3522032174131824,False,74.72780551910401,18.192331045052107,0.020978387755597804,False,False,False,,keep
T22_TROUT,T22,cross_framing,trout,T3,"Despite the trout's visible terror, no one considered whether it deserved protection.",False,85.62071990966797,-0.23443002433209817,False,74.72780551910401,18.192331045052107,0.5987640816115525,False,False,False,,keep
T22_PIGEON,T22,cross_framing,pigeon,T3,"Despite the pigeon's visible terror, no one considered whether it deserved protection.",False,66.32027435302734,-0.4506812861153948,False,74.72780551910401,18.192331045052107,-0.46214699728451347,False,False,False,,keep
T22_OCTOPUS,T22,cross_framing,octopus,T4,"Despite the octopus's visible terror, no one considered whether it deserved protection.",False,62.99842834472656,-0.4879008098117113,False,74.72780551910401,18.192331045052107,-0.6447429493961174,False,False,False,,keep
T22_CRAB,T22,cross_framing,crab,T4,"Despite the crab's visible terror, no one considered whether it deserved protection.",False,75.35382080078125,-0.34946518662319104,False,74.72780551910401,18.192331045052107,0.03441094382720691,False,False,False,,keep
T22_BEE,T22,cross_framing,bee,T4,"Despite the bee's visible terror, no one considered whether it deserved protection.",False,72.29296875,-0.38376041137180805,False,74.72780551910401,18.192331045052107,-0.1338386358006732,False,False,False,,keep
T22_SHRIMP,T22,cross_framing,shrimp,T4,"Despite the shrimp's visible terror, no one considered whether it deserved protection.",False,89.48469543457031,-0.1911362267714294,False,74.72780551910401,18.192331045052107,0.8111599266153325,False,False,False,,keep
T22_LOBSTER,T22,cross_framing,lobster,T4,"Despite the lobster's visible terror, no one considered whether it deserved protection.",False,73.49093627929688,-0.3703378202183757,False,74.72780551910401,18.192331045052107,-0.067988496732173,False,False,False,,keep
T22_SQUID,T22,cross_framing,squid,T4,"Despite the squid's visible terror, no one considered whether it deserved protection.",False,72.19579315185547,-0.3848492124386866,False,74.72780551910401,18.192331045052107,-0.13918020516327342,False,False,False,,keep
T22_CRAYFISH,T22,cross_framing,crayfish,T4,"Despite the crayfish's visible terror, no one considered whether it deserved protection.",False,52.61845016479492,-0.6042029631535022,False,74.72780551910401,18.192331045052107,-1.2153118420919633,False,False,False,,keep
T22_BUMBLEBEE,T22,cross_framing,bumblebee,T4,"Despite the bumblebee's visible terror, no one considered whether it deserved protection.",False,50.05766296386719,-0.632895226331261,False,74.72780551910401,18.192331045052107,-1.3560737485560725,False,False,False,,keep
T22_MUSSEL,T22,cross_framing,mussel,T4,"Despite the mussel's visible terror, no one considered whether it deserved protection.",False,72.18257141113281,-0.38499735503497307,False,74.72780551910401,18.192331045052107,-0.13990698067598334,False,False,False,,keep
T22_MANTIS_SHRIMP,T22,cross_framing,mantis shrimp,T4,"Despite the mantis shrimp's visible terror, no one considered whether it deserved protection.",True,67.8233871459961,-0.4338397040323186,False,74.72780551910401,18.192331045052107,-0.3795235671563792,False,False,False,,keep
T22_ANT,T22,cross_framing,ant,T5,"Despite the ant's visible terror, no one considered whether it deserved protection.",False,85.29688262939453,-0.2380584493995965,False,74.72780551910401,18.192331045052107,0.5809633237278334,False,False,False,,keep
T22_FLY,T22,cross_framing,fly,T5,"Despite the fly's visible terror, no one considered whether it deserved protection.",False,83.30099487304688,-0.2604213137397677,False,74.72780551910401,18.192331045052107,0.4712529324973214,False,False,False,,keep
T22_EARTHWORM,T22,cross_framing,earthworm,T5,"Despite the earthworm's visible terror, no one considered whether it deserved protection.",False,74.38885498046875,-0.36027711713577626,False,74.72780551910401,18.192331045052107,-0.018631506748413434,False,False,False,,keep
T22_MOTH,T22,cross_framing,moth,T5,"Despite the moth's visible terror, no one considered whether it deserved protection.",False,68.14424896240234,-0.4302446174602338,False,74.72780551910401,18.192331045052107,-0.36188636521608597,False,False,False,,keep
T22_BEETLE,T22,cross_framing,beetle,T5,"Despite the beetle's visible terror, no one considered whether it deserved protection.",False,59.293601989746094,-0.5294114252843619,False,74.72780551910401,18.192331045052107,-0.8483906482976882,False,False,False,,keep
T22_APHID,T22,cross_framing,aphid,T5,"Despite the aphid's visible terror, no one considered whether it deserved protection.",False,62.879703521728516,-0.4892310585203735,False,74.72780551910401,18.192331045052107,-0.6512690412259128,False,False,False,,keep
T22_NEMATODE,T22,cross_framing,nematode,T5,"Despite the nematode's visible terror, no one considered whether it deserved protection.",False,72.42459869384766,-0.3822855676247047,False,74.72780551910401,18.192331045052107,-0.1266031724880453,False,False,False,,keep
T22_COCKROACH,T22,cross_framing,cockroach,T5,"Despite the cockroach's visible terror, no one considered whether it deserved protection.",False,47.814109802246094,-0.6580330502563432,False,74.72780551910401,18.192331045052107,-1.4793978655186037,False,False,False,,keep
T22_MITE,T22,cross_framing,mite,T5,"Despite the mite's visible terror, no one considered whether it deserved protection.",False,55.32347869873047,-0.5738945522980794,False,74.72780551910401,18.192331045052107,-1.0666212467396292,False,False,False,,keep
